0.2498703;0.3074784;0.3412729;0.3080638;0.2791158
0.2988328;0.3127244;0.2796172;0.3072558;0.3274887
0.2122099;0.3024901;0.3101556;0.4152205;0.3081334
0.2558315;0.3141148;0.318572;0.4151237;0.333245
0.2694046;0.302639;0.3082864;0.264534;0.3026663
0.4155189;0.388364;0.3027012;0.4152212;0.30839
0.3081505;0.3170326;0.3007341;0.2899136;0.3884048
0.2952368;0.312498;0.3229368;0.3083947;0.3324019
0.2636747;0.3042773;0.33216;0.286347;0.3125075
0.3885337;0.3766081;0.4152205;0.3085607;0.3301216
0.307074;0.307766;0.3023882;0.3036322;0.3138698
0.3154465;0.3124626;0.2272522;0.3021926;0.3084269
0.1930997;0.3021936;0.3217587;0.2946267;0.4151779
0.3180979;0.4152712;0.3099589;0.314049;0.2791032
0.3194022;0.3037317;0.2767454;0.2692203;0.28446
0.3082613;0.3547749;0.3153597;0.3180972;0.3143248
0.2928375;0.4063456;0.3047997;0.2437916;0.2909385
0.302526;0.2694282;0.3210888;0.3134237;0.3239735
0.4151459;0.3078312;0.4152086;0.1728815;0.3016439
0.304699;0.2570969;0.3083775;0.3471239;0.2880625
0.311403;0.2973527;0.3083358;0.309376;0.3035093
0.3514302;0.3707286;0.3619721;0.3206886;0.3031891
0.2524499;0.3096241;0.3249243;0.2733884;0.316739
0.3536043;0.2429519;0.2343269;0.2995436;0.3751877
0.3082331;0.3525894;0.3202541;0.34583;0.2310154
0.2558404;0.3066915;0.3338264;0.2882377;0.4151729
0.3878325;0.2907123;0.3249215;0.2896689;0.3139992
0.3093139;0.3167253;0.3180992;0.4152596;0.2182025
0.3349117;0.2791259;0.4155285;0.3082146;0.3183484
0.3184435;0.3583561;0.312444;0.2866056;0.2519134
0.1899105;0.3019384;0.3033412;0.4155019;0.3082327
0.3514401;0.2947906;0.3013104;0.3224563;0.3807366
0.3123693;0.4152784;0.2985974;0.3096813;0.3081412
0.3079686;0.3084357;0.239811;0.3113742;0.3239098
0.3088303;0.3316742;0.3180997;0.3026374;0.3249496
0.3217504;0.2808429;0.278254;0.2941287;0.3081437
0.3393457;0.3004855;0.3229354;0.4152118;0.2962498
0.3617056;0.3034883;0.318325;0.343087;0.4152241
0.295089;0.3213218;0.4152194;0.4152113;0.2834189
0.4151839;0.3021933;0.1775978;0.3351968;0.3031245
0.3006022;0.2822562;0.3304183;0.306209;0.3639953
0.361145;0.3348589;0.3142593;0.3180976;0.4152018
0.2835915;0.3124208;0.3111298;0.3132546;0.2970361
0.2894719;0.4150425;0.3083899;0.3617055;0.283012
0.336905;0.3235259;0.3082782;0.3222058;0.3141093
0.3090715;0.3239099;0.3213556;0.308286;0.3160317
0.3613547;0.3628747;0.2956301;0.3170692;0.324178
0.3301201;0.2791352;0.3051949;0.415274;0.3084309
0.3090347;0.3167249;0.3042438;0.2704957;0.3250656
0.4149273;0.2992993;0.3082666;0.318079;0.1835133
0.3180984;0.3156132;0.2894393;0.2877985;0.3118959
0.3141023;0.2694096;0.3124929;0.2907748;0.2793061
0.376819;0.2516988;0.3263741;0.3615247;0.3140204
0.308317;0.2941684;0.3034845;0.2850815;0.2852077
0.2636268;0.3237825;0.3884077;0.3025232;0.3192197
0.2618518;0.3209314;0.3026122;0.3603036;0.3123682
0.2748907;0.3143071;0.3127599;0.3071178;0.3084292
0.1833666;0.3077536;0.3026332;0.3232594;0.299046
0.3146597;0.2947743;0.2586991;0.3387656;0.3180973
0.4152202;0.2520346;0.300482;0.3134471;0.308372
0.3115837;0.3013103;0.3490037;0.4151148;0.312354
0.3147248;0.3083837;0.2551719;0.415161;0.3071185
0.3224761;0.4152205;0.3082459;0.2946345;0.2144099
0.3034815;0.3768205;0.3445597;0.3284523;0.3084311
0.288366;0.3281714;0.1728711;0.2352717;0.3473583
0.4151712;0.361776;0.3617056;0.3072154;0.2924463
0.3242081;0.297699;0.2826089;0.3617056;0.3069352
0.3081945;0.2715938;0.1874967;0.3140014;0.2534799
0.3170373;0.3361219;0.3455284;0.324287;0.3124867
0.2872063;0.4152179;0.3237827;0.3169132;0.2810452
0.3209665;0.2940287;0.2967986;0.3124709;0.3082876
0.2907659;0.3250751;0.3124929;0.2809913;0.3400392
0.2907748;0.3124866;0.319496;0.32245;0.4151595
0.2810434;0.306756;0.2855661;0.3144043;0.2740283
0.3127244;0.3124973;0.3124879;0.2694189;0.3067557
0.2807779;0.3179204;0.31385;0.305487;0.2500294
0.308434;0.3351786;0.3595458;0.2672154;0.3351182
0.2558446;0.3141238;0.3180995;0.3081606;0.3122033
0.3142046;0.3123569;0.3180992;0.3113171;0.3297053
0.3032917;0.3038507;0.3081362;0.3192645;0.3082503
0.312369;0.3882798;0.2899761;0.3352579;0.2811994
0.3081294;0.2768532;0.3210988;0.2810231;0.3884418
0.3180988;0.2956251;0.3170612;0.2914939;0.363167
0.3052438;0.4152103;0.3113738;0.2168381;0.2967209
0.3123598;0.4151618;0.3026198;0.2198779;0.3343954
0.2975673;0.3615121;0.3066176;0.3123675;0.32206
0.4151035;0.2968817;0.3059656;0.2796995;0.3286703
0.3123685;0.3172123;0.3766082;0.3020164;0.3182841
0.1777217;0.3067694;0.298537;0.3182478;0.3069737
0.2950746;0.3150793;0.3251886;0.3239779;0.3084309
