8.336;7.250118;9.753142;4.676038;8.122781
2.056958;5.121819;9.25466;8.288314;7.11577
2.820609;8.928427;7.647062;1.64347;7.320744
2.531062;5.083795;6.178138;6.082843;2.534177
0.7814843;8.093181;0.3743085;5.398762;2.67749
8.140501;6.944648;8.946081;0.3980585;1.304568
0.6746978;0.3857482;6.175968;0.9821615;3.766092
8.427809;8.253963;0.408877;9.293531;0.4601484
1.946735;4.215332;8.334376;4.846932;8.543447
5.892456;5.758689;4.674843;2.387031;2.372128
2.312509;9.889879;4.675508;0.6918062;1.927712
6.508383;0.7945488;8.122665;9.639887;7.216369
0.269171;7.706323;8.443418;3.865605;9.297521
0.3378785;3.896962;2.328425;1.733329;1.988516
3.374884;0.8316795;0.5739063;0.1098029;8.685201
1.905496;3.211505;0.2939585;1.384336;2.363845
3.43303;9.625465;9.65423;2.417404;4.825708
8.759062;7.971289;6.854721;5.744932;6.63155
6.06535;8.016932;3.362882;4.782725;3.601797
9.769795;1.391176;0.4159635;3.051247;0.8167
8.483903;1.107975;7.276763;1.146018;9.862278
8.949117;2.647945;4.191037;8.636794;0.9862287
6.379676;5.66506;4.480182;9.50224;0.2358916
8.038968;4.693144;8.412679;0.4939463;6.492344
9.456957;9.727177;1.178084;4.140571;7.49548
4.083529;0.1964832;7.220728;9.83613;9.799827
3.493584;0.9680432;5.536078;5.219246;1.205391
2.710952;6.77704;7.015344;2.731132;6.812072
3.013945;6.427755;8.051577;9.375305;6.804858
7.655029;0.1785564;1.96867;1.51727;7.972096
9.396708;7.524436;2.211658;0.07775987;7.424402
5.463081;5.596101;6.670127;1.764267;2.669712
9.26753;9.816753;4.784805;6.987488;8.490336
3.549496;1.887727;4.470239;3.17672;6.979268
1.485554;9.231737;2.786493;4.796236;0.902326
3.257135;7.24735;0.5836767;3.95089;5.494562
2.10464;4.756213;7.04619;8.48019;3.067535
1.480755;1.561933;6.149198;8.86001;9.99632
8.258894;7.413389;8.83032;1.412145;0.9990791
1.667851;2.076924;3.966445;0.2517652;2.35737
8.082064;1.603161;8.262552;5.762625;7.179438
0.2120938;5.574324;3.910727;3.903643;9.492691
8.468146;5.501174;3.113544;4.849052;0.7793425
1.659817;6.840077;7.397706;3.400341;4.456896
3.78252;6.579133;0.6146706;6.703945;3.303568
3.685341;6.618005;0.224698;7.136562;5.582884
4.362259;0.6673601;7.443241;7.460082;1.151309
4.967818;9.046999;9.160272;4.140099;5.902975
2.731715;8.605578;6.723969;6.412311;8.654943
7.589784;2.117612;9.504344;7.908036;1.011941
8.958175;3.66444;5.526531;6.642497;9.329823
9.373186;7.755962;4.265779;3.198536;8.012973
2.053697;7.373681;2.973794;0.2944966;1.375217
0.2876347;5.068619;6.766174;8.976755;8.822515
8.004872;5.825227;0.3997345;1.463016;7.143133
1.113867;7.394245;5.04908;0.6380794;9.832574
8.220969;0.4966972;0.5268868;7.364276;9.72445
9.442639;0.09682792;9.214696;5.656712;1.90335
7.479133;5.44451;3.65348;7.08325;1.683382
2.563419;4.169775;7.930079;9.913745;0.9771196
5.210825;5.33439;0.7709308;9.41145;4.902791
2.952196;3.291327;0.3654917;6.613364;7.555049
1.76362;4.833764;8.214698;5.197458;9.342613
4.650942;0.0356585;5.68274;3.234674;8.070964
6.555655;8.571227;1.191572;5.065232;8.080353
1.684701;9.082751;0.487838;6.591887;5.765257
6.342868;9.175903;6.061827;7.865233;3.258372
6.180285;4.925672;5.457761;5.26566;4.5339
1.074195;4.984663;6.364165;0.1184236;8.904478
5.829621;6.184171;0.4713562;0.06871854;0.532458
1.453269;3.710994;9.92216;4.901444;8.398085
0.9495592;1.265929;7.520258;3.403231;1.221658
4.653819;9.569591;1.44803;9.977694;8.880627
7.783457;2.081435;2.625745;1.704127;5.501192
5.685766;8.719449;0.8711577;4.623365;5.420513
9.267608;0.4353749;8.195218;9.187495;5.360212
6.39518;8.193664;0.1507262;9.63674;0.6721095
1.919893;0.8214196;3.412952;1.807401;1.699566
4.718304;6.126048;3.310189;5.057733;5.023738
7.259304;4.128937;5.075037;2.306867;1.501131
1.419199;8.769121;9.576268;5.033334;6.669919
2.846773;3.115048;2.731154;5.02552;9.162206
6.129954;4.288751;6.947827;7.655199;5.214463
2.179146;2.763181;2.480685;3.596574;3.639695
5.618767;2.407668;9.050798;9.851074;7.218388
5.907287;0.3268826;3.817843;3.256598;8.324157
4.192584;4.265433;4.666772;3.589546;9.468699
6.144205;4.829149;6.859303;4.039855;5.204667
5.545282;1.207315;4.229675;8.143921;1.537005
0.8260527;7.850043;7.356415;7.541891;8.662931
8.928416;5.128178;0.185359;5.335912;3.595857
8.155605;1.947859;8.973445;4.619781;7.356664
4.586182;0.2514744;7.32635;0.1512311;0.3206984
